IMF,JNB,9037.99
JNB,ATQ,8108.73
ATQ,JNB,8108.73
JNB,SXR,8293.25
SXR,JNB,8293.25
JNB,HYD,7256.36
HYD,JNB,7256.36
CAI,MSP,9970.77
MSP,CAI,9970.77
CAI,MRS,2744.91
MRS,CAI,2744.91
CAI,CDG,3210.29
CDG,CAI,3210.29
CAI,PRG,2643.88
PRG,CAI,2643.88
CAI,VIE,2366.0
VIE,CAI,2366.0
CAI,ZRH,2744.73
ZRH,CAI,2744.73
CAI,BAH,1930.98
BAH,CAI,1930.98
CAI,DXB,2416.89
DXB,CAI,2416.89
CAI,ISB,3906.77
ISB,CAI,3906.77
CAI,NRT,9594.28
NRT,CAI,9594.28
CAI,BDQ,4237.15
BDQ,CAI,4237.15
CAI,STV,4240.56
STV,CAI,4240.56
CAI,RML,5674.77
RML,CAI,5674.77
CAI,IXA,5903.86
IXA,CAI,5903.86
CAI,SXR,4080.73
SXR,CAI,4080.73
CAI,VGA,5223.23
VGA,CAI,5223.23
CAI,GOX,4601.29
GOX,CAI,4601.29
CAI,BKK,7280.67
BKK,CAI,7280.67
NBO,IAH,14059.22
IAH,NBO,14059.22
NBO,LAX,15572.48
LAX,NBO,15572.48
NBO,MCO,12817.65
MCO,NBO,12817.65
NBO,JED,2568.83
JED,NBO,2568.83
NBO,RUH,3105.66
RUH,NBO,3105.66
NBO,ISB,5396.34
ISB,NBO,5396.34
NBO,KIX,10852.76
KIX,NBO,10852.76
NBO,GAU,6603.9
GAU,NBO,6603.9
NBO,VTZ,5491.84
VTZ,NBO,5491.84
NBO,ATQ,5421.16
ATQ,NBO,5421.16
NBO,IXC,5513.8
IXC,NBO,5513.8
NBO,DED,5598.33
DED,NBO,5598.33
NBO,HYD,4992.88
HYD,NBO,4992.88
NBO,PER,8896.61
PER,NBO,8896.61
NBO,SYD,12135.01
SYD,NBO,12135.01
ATL,IAD,859.03
IAD,ATL,859.03
ATL,LGA,1224.87
LGA,ATL,1224.87
ATL,SAN,3037.68
SAN,ATL,3037.68
ATL,ATH,9153.98
ATH,ATL,9153.98
ATL,CUN,1421.12
CUN,ATL,1421.12
ATL,BAH,11838.06
BAH,ATL,11838.06
ATL,JED,11442.58
JED,ATL,11442.58
ATL,DOH,11984.94
DOH,ATL,11984.94
ATL,PUS,11612.08
PUS,ATL,11612.08
ATL,NAG,13682.47
NAG,ATL,13682.47
ATL,SAG,13673.8
SAG,ATL,13673.8
ATL,VGA,14221.09
VGA,ATL,14221.09
ATL,CJB,14675.32
CJB,ATL,14675.32
ATL,PER,18102.39
PER,ATL,18102.39
BOS,DEN,2815.66
DEN,BOS,2815.66
BOS,DFW,2508.98
DFW,BOS,2508.98
BOS,IAH,2567.34
IAH,BOS,2567.34
BOS,PHX,3692.99
PHX,BOS,3692.99
BOS,SEA,4005.54
SEA,BOS,4005.54
BOS,CDG,5535.03
CDG,BOS,5535.03
BOS,ORY,5533.38
ORY,BOS,5533.38
BOS,PRG,6251.17
PRG,BOS,6251.17
BOS,LIS,5124.37
LIS,BOS,5124.37
BOS,HND,10803.8
HND,BOS,10803.8
BOS,PNQ,12343.49
PNQ,BOS,12343.49
BOS,SAG,12255.13
SAG,BOS,12255.13
BOS,GAU,12194.9
GAU,BOS,12194.9
BOS,ATQ,11068.57
ATQ,BOS,11068.57
BOS,HSS,11361.32
HSS,BOS,11361.32
BOS,MAA,13192.4
MAA,BOS,13192.4
DEN,IAD,2331.78
IAD,DEN,2331.78
DEN,IAH,1387.4
IAH,DEN,1387.4
DEN,MAD,8041.06
MAD,DEN,8041.06
DEN,MRS,8390.61
MRS,DEN,8390.61
DEN,NCE,8493.49
NCE,DEN,8493.49
DEN,KBL,11715.53
KBL,DEN,11715.53
DEN,ISB,11848.33
ISB,DEN,11848.33
DEN,NAG,13226.51
NAG,DEN,13226.51
DEN,CCU,12931.72
CCU,DEN,12931.72
DEN,HSS,12337.39
HSS,DEN,12337.39
DEN,SXR,11803.47
SXR,DEN,11803.47
DEN,CCJ,14344.22
CCJ,DEN,14344.22
DEN,IXE,14142.18
IXE,DEN,14142.18
DEN,MEL,14141.96
MEL,DEN,14141.96
DEN,SYD,13443.57
SYD,DEN,13443.57
DFW,SFO,2351.93
SFO,DFW,2351.93
DFW,CDG,7944.53
CDG,DFW,7944.53
DFW,OPO,7550.3
OPO,DFW,7550.3
DFW,MED,12153.64
MED,DFW,12153.64
DFW,AMM,11302.06
AMM,DFW,11302.06
DFW,KWI,12184.84
KWI,DFW,12184.84
DFW,KHI,13373.23
KHI,DFW,13373.23
DFW,TPE,12400.67
TPE,DFW,12400.67
DFW,KIX,10752.36
KIX,DFW,10752.36
DFW,HSR,13739.78
HSR,DFW,13739.78
DFW,IMF,13500.08
IMF,DFW,13500.08
DFW,BKK,14501.98
BKK,DFW,14501.98
DFW,MEL,14475.47
MEL,DFW,14475.47
DTW,LGA,805.19
LGA,DTW,805.19
DTW,MAD,6401.82
MAD,DTW,6401.82
DTW,LYS,6707.49
LYS,DTW,6707.49
DTW,MEX,2932.85
MEX,DTW,2932.85
DTW,DXB,11400.09
DXB,DTW,11400.09
DTW,LHE,11506.38
LHE,DTW,11506.38
DTW,DOH,11202.18
DOH,DTW,11202.18
DTW,PUS,10803.64
PUS,DTW,10803.64
DTW,IDR,12483.53
IDR,DTW,12483.53
DTW,IXA,12644.04
IXA,DTW,12644.04
DTW,GAY,12473.32
GAY,DTW,12473.32
DTW,IMF,12562.58
IMF,DTW,12562.58
DTW,PAT,12382.57
PAT,DTW,12382.57
DTW,IXR,12636.31
IXR,DTW,12636.31
EWR,SFO,4118.27
SFO,EWR,4118.27
EWR,AGP,5902.46
AGP,EWR,5902.46
EWR,MRS,6299.53
MRS,EWR,6299.53
EWR,BUD,7037.91
BUD,EWR,7037.91
EWR,MCT,11342.56
MCT,EWR,11342.56
EWR,LHE,11360.05
LHE,EWR,11360.05
EWR,KIX,11136.17
KIX,EWR,11136.17
EWR,HND,10855.19
HND,EWR,10855.19
EWR,GMP,11056.49
GMP,EWR,11056.49
EWR,BOM,12546.2
BOM,EWR,12546.2
EWR,IDR,12310.88
IDR,EWR,12310.88
EWR,IXB,12308.83
IXB,EWR,12308.83
EWR,BBI,12929.72
BBI,EWR,12929.72
EWR,PAT,12339.67
PAT,EWR,12339.67
EWR,CJB,13547.94
CJB,EWR,13547.94
EWR,GOX,12925.9
GOX,EWR,12925.9
EWR,CNN,13387.98
CNN,EWR,13387.98
EWR,MEL,16663.69
MEL,EWR,16663.69
EWR,SYD,15980.99
SYD,EWR,15980.99
IAD,IAH,1913.38
IAH,IAD,1913.38
IAD,MCO,1222.02
MCO,IAD,1222.02
IAD,MAD,6125.23
MAD,IAD,6125.23
IAD,LYS,6519.85
LYS,IAD,6519.85
IAD,ATH,8297.58
ATH,IAD,8297.58
IAD,MXP,6777.67
MXP,IAD,6777.67
IAD,GVA,6566.3
GVA,IAD,6566.3
IAD,NRT,10844.09
NRT,IAD,10844.09
IAD,ICN,11173.25
ICN,IAD,11173.25
IAD,MNL,13768.81
MNL,IAD,13768.81
IAD,HSR,12448.68
HSR,IAD,12448.68
IAD,STV,12651.2
STV,IAD,12651.2
IAD,CCU,13010.11
CCU,IAD,13010.11
IAD,PAT,12612.94
PAT,IAD,12612.94
IAD,COK,13921.95
COK,IAD,13921.95
IAD,GOX,13242.0
GOX,IAD,13242.0
IAD,TIR,13699.44
TIR,IAD,13699.44
IAD,SYD,15681.05
SYD,IAD,15681.05
IAH,SEA,3013.43
SEA,IAH,3013.43
IAH,BUD,9214.87
BUD,IAH,9214.87
IAH,MXP,8659.52
MXP,IAH,8659.52
IAH,OPO,7610.38
OPO,IAH,7610.38
IAH,GVA,8450.24
GVA,IAH,8450.24
IAH,PTY,2856.46
PTY,IAH,2856.46
IAH,KBL,12656.84
KBL,IAH,12656.84
IAH,HND,10724.83
HND,IAH,10724.83
IAH,PUS,11413.7
PUS,IAH,11413.7
IAH,AMD,13976.67
AMD,IAH,13976.67
IAH,STV,14191.76
STV,IAH,14191.76
IAH,BBI,14427.79
BBI,IAH,14427.79
IAH,GAU,13734.57
GAU,IAH,13734.57
IAH,IMF,13848.54
IMF,IAH,13848.54
IAH,HKG,13412.51
HKG,IAH,13412.51
IAH,ATQ,13076.5
ATQ,IAH,13076.5
IAH,DED,13288.99
DED,IAH,13288.99
IAH,TRZ,15439.76
TRZ,IAH,15439.76
IAH,TRV,15658.54
TRV,IAH,15658.54
IAH,SYD,13835.83
SYD,IAH,13835.83
JFK,MIA,1756.75
MIA,JFK,1756.75
JFK,BCN,6150.28
BCN,JFK,6150.28
JFK,MAD,5760.49
MAD,JFK,5760.49
JFK,AGP,5873.28
AGP,JFK,5873.28
JFK,BEY,9019.38
BEY,JFK,9019.38
JFK,PUS,11270.05
PUS,JFK,11270.05
JFK,BOM,12532.3
BOM,JFK,12532.3
JFK,BHO,12304.77
BHO,JFK,12304.77
JFK,ISK,12478.44
ISK,JFK,12478.44
JFK,RML,14090.54
RML,JFK,14090.54
JFK,CCU,12740.96
CCU,JFK,12740.96
JFK,IMF,12632.17
IMF,JFK,12632.17
JFK,IXC,11526.51
IXC,JFK,11526.51
JFK,HSS,11639.31
HSS,JFK,11639.31
JFK,SXR,11113.35
SXR,JFK,11113.35
JFK,GOI,12946.4
GOI,JFK,12946.4
LAX,SEA,1536.82
SEA,LAX,1536.82
LAX,BCN,9674.26
BCN,LAX,9674.26
LAX,LYS,9496.29
LYS,LAX,9496.29
LAX,PRG,9575.86
PRG,LAX,9575.86
LAX,BAH,13220.99
BAH,LAX,13220.99
LAX,KWI,12846.65
KWI,LAX,12846.65
LAX,KHI,13444.97
KHI,LAX,13444.97
LAX,PEW,12390.33
PEW,LAX,12390.33
LAX,IDR,13537.43
IDR,LAX,13537.43
LAX,PNQ,14030.3
PNQ,LAX,14030.3
LAX,SAG,13899.69
SAG,LAX,13899.69
LAX,VTZ,13829.59
VTZ,LAX,13829.59
LAX,ATQ,12585.0
ATQ,LAX,12585.0
LAX,MAA,14438.32
MAA,LAX,14438.32
LAX,IXZ,13971.54
IXZ,LAX,13971.54
LAX,PER,14996.45
PER,LAX,14996.45
LGA,PHX,3449.96
PHX,LGA,3449.96
LGA,DWC,11016.13
DWC,LGA,11016.13
LGA,MCT,11318.13
MCT,LGA,11318.13
LGA,ISB,11073.45
ISB,LGA,11073.45
LGA,ICN,11071.92
ICN,LGA,11071.92
LGA,AMD,12116.27
AMD,LGA,12116.27
LGA,IDR,12289.97
IDR,LGA,12289.97
LGA,SAG,12533.79
SAG,LGA,12533.79
LGA,VNS,12268.49
VNS,LGA,12268.49
LGA,PAT,12321.86
PAT,LGA,12321.86
LGA,VTZ,13093.38
VTZ,LGA,13093.38
LGA,DEL,11745.11
DEL,LGA,11745.11
LGA,GOX,12903.57
GOX,LGA,12903.57
LGA,SIN,15325.75
SIN,LGA,15325.75
LGA,SYD,16006.72
SYD,LGA,16006.72
MCO,PHX,2969.13
PHX,MCO,2969.13
MCO,SEA,4104.75
SEA,MCO,4104.75
MCO,MAD,7025.26
MAD,MCO,7025.26
MCO,CDG,7238.94
CDG,MCO,7238.94
MCO,OPO,6588.21
OPO,MCO,6588.21
MCO,ZRH,7714.16
ZRH,MCO,7714.16
MCO,KBL,12355.91
KBL,MCO,12355.91
MCO,JED,11541.62
JED,MCO,11541.62
MCO,KIX,12039.38
KIX,MCO,12039.38
MCO,ISK,13996.25
ISK,MCO,13996.25
MCO,SAG,14060.67
SAG,MCO,14060.67
MCO,IXB,13788.06
IXB,MCO,13788.06
MCO,GAU,13903.64
GAU,MCO,13903.64
MCO,PAT,13834.79
PAT,MCO,13834.79
MCO,IXC,13044.98
IXC,MCO,13044.98
MCO,JAI,13403.93
JAI,MCO,13403.93
MCO,PKZ,15111.36
PKZ,MCO,15111.36
MCO,IXE,14748.88
IXE,MCO,14748.88
MCO,IXZ,15513.64
IXZ,MCO,15513.64
MCO,TRV,15291.67
TRV,MCO,15291.67
MCO,MEL,15638.62
MEL,MCO,15638.62
MIA,ATH,9414.62
ATH,MIA,9414.62
MIA,VIE,8383.54
VIE,MIA,8383.54
MIA,OPO,6668.04
OPO,MIA,6668.04
MIA,ZRH,7844.89
ZRH,MIA,7844.89
MIA,MEX,2050.73
MEX,MIA,2050.73
MIA,BAH,12192.89
BAH,MIA,12192.89
MIA,BEY,10537.45
BEY,MIA,10537.45
MIA,NRT,11946.45
NRT,MIA,11946.45
MIA,KIX,12342.31
KIX,MIA,12342.31
MIA,ICN,12445.81
ICN,MIA,12445.81
MIA,AMD,13847.99
AMD,MIA,13847.99
MIA,BHO,14049.41
BHO,MIA,14049.41
MIA,SAG,14264.46
SAG,MIA,14264.46
MIA,BBI,14679.59
BBI,MIA,14679.59
MIA,CCU,14492.73
CCU,MIA,14492.73
MIA,HKG,14450.99
HKG,MIA,14450.99
MIA,MAA,15211.39
MAA,MIA,15211.39
MIA,TIR,15117.21
TIR,MIA,15117.21
MIA,BKK,15624.0
BKK,MIA,15624.0
MSP,SAN,2462.71
SAN,MSP,2462.71
MSP,SFO,2551.31
SFO,MSP,2551.31
MSP,BCN,7270.54
BCN,MSP,7270.54
MSP,LYS,7149.36
LYS,MSP,7149.36
MSP,MRS,7318.18
MRS,MSP,7318.18
MSP,PTY,4197.86
PTY,MSP,4197.86
MSP,MED,10939.35
MED,MSP,10939.35
MSP,HND,9603.53
HND,MSP,9603.53
MSP,SAG,12725.88
SAG,MSP,12725.88
MSP,STV,12539.74
STV,MSP,12539.74
MSP,GAY,12270.99
GAY,MSP,12270.99
MSP,VGA,13159.87
VGA,MSP,13159.87
MSP,GOX,13148.47
GOX,MSP,13148.47
MSP,TRZ,13774.94
TRZ,MSP,13774.94
ORD,LYS,7021.0
LYS,ORD,7021.0
ORD,MRS,7171.94
MRS,ORD,7171.94
ORD,AUH,11687.02
AUH,ORD,11687.02
ORD,KHI,12148.31
KHI,ORD,12148.31
ORD,GMP,10497.41
GMP,ORD,10497.41
ORD,ISK,12861.38
ISK,ORD,12861.38
ORD,SAG,12919.88
SAG,ORD,12919.88
ORD,VNS,12457.25
VNS,ORD,12457.25
ORD,BBI,13065.37
BBI,ORD,13065.37
ORD,VTZ,13314.24
VTZ,ORD,13314.24
ORD,HKG,12522.23
HKG,ORD,12522.23
ORD,LPQ,13056.46
LPQ,ORD,13056.46
ORD,COK,14001.2
COK,ORD,14001.2
ORD,SIN,15050.65
SIN,ORD,15050.65
ORD,MEL,15556.75
MEL,ORD,15556.75
PHX,LYS,9182.29
LYS,PHX,9182.29
PHX,ATH,10865.82
ATH,PHX,10865.82
PHX,GMP,10051.24
GMP,PHX,10051.24
PHX,MNL,12271.18
MNL,PHX,12271.18
PHX,STV,13928.43
STV,PHX,13928.43
PHX,VNS,13280.97
VNS,PHX,13280.97
PHX,VTZ,14101.18
VTZ,PHX,14101.18
PHX,DEL,13055.6
DEL,PHX,13055.6
PHX,COK,15087.48
COK,PHX,15087.48
PHX,IXE,14805.23
IXE,PHX,14805.23
PHX,IXZ,14359.45
IXZ,PHX,14359.45
PHX,TRV,15259.56
TRV,PHX,15259.56
PHX,SIN,14616.54
SIN,PHX,14616.54
PHX,PER,15562.87
PER,PHX,15562.87
SAN,PRG,9640.0
PRG,SAN,9640.0
SAN,JED,13463.68
JED,SAN,13463.68
SAN,AMM,12314.55
AMM,SAN,12314.55
SAN,DXB,13519.62
DXB,SAN,13519.62
SAN,DWC,13555.88
DWC,SAN,13555.88
SAN,DOH,13456.75
DOH,SAN,13456.75
SAN,GMP,9771.18
GMP,SAN,9771.18
SAN,MNL,11905.69
MNL,SAN,11905.69
SAN,BOM,14154.29
BOM,SAN,14154.29
SAN,NAG,13786.2
NAG,SAN,13786.2
SAN,IXR,13340.71
IXR,SAN,13340.71
SAN,ATQ,12739.57
ATQ,SAN,12739.57
SAN,HSS,12996.18
HSS,SAN,12996.18
SAN,HWR,12828.52
HWR,SAN,12828.52
SAN,LPQ,12821.57
LPQ,SAN,12821.57
SAN,PKZ,13002.67
PKZ,SAN,13002.67
SAN,CNN,14869.26
CNN,SAN,14869.26
SAN,TIR,14561.41
TIR,SAN,14561.41
SAN,SYD,12095.13
SYD,SAN,12095.13
SEA,MXP,8619.73
MXP,SEA,8619.73
SEA,GVA,8454.42
GVA,SEA,8454.42
SEA,MED,11808.56
MED,SEA,11808.56
SEA,DWC,11966.8
DWC,SEA,11966.8
SEA,MCT,12114.67
MCT,SEA,12114.67
SEA,ISB,10882.71
ISB,SEA,10882.71
SEA,SAG,12365.54
SAG,SEA,12365.54
SEA,CCU,11634.23
CCU,SEA,11634.23
SEA,PAT,11442.3
PAT,SEA,11442.3
SEA,HWR,11136.64
HWR,SEA,11136.64
SEA,LKO,11442.35
LKO,SEA,11442.35
SEA,IXE,13084.73
IXE,SEA,13084.73
SEA,TRV,13513.08
TRV,SEA,13513.08
SEA,SYD,12471.92
SYD,SEA,12471.92
SFO,ORY,8976.62
ORY,SFO,8976.62
SFO,FCO,10057.69
FCO,SFO,10057.69
SFO,KBL,11899.65
KBL,SFO,11899.65
SFO,BAH,12873.79
BAH,SFO,12873.79
SFO,NRT,8227.06
NRT,SFO,8227.06
SFO,ICN,9085.22
ICN,SFO,9085.22
SFO,GMP,9056.21
GMP,SFO,9056.21
SFO,AMD,13085.66
AMD,SFO,13085.66
SFO,IDR,13041.24
IDR,SFO,13041.24
SFO,ISK,13372.33
ISK,SFO,13372.33
SFO,IXB,12180.08
IXB,SFO,12180.08
SFO,GAY,12515.6
GAY,SFO,12515.6
SFO,LPQ,12102.96
LPQ,SFO,12102.96
SFO,VGA,13524.17
VGA,SFO,13524.17
SFO,CNN,14198.34
CNN,SFO,14198.34
SFO,MEL,12653.87
MEL,SFO,12653.87
SFO,PER,14734.41
PER,SFO,14734.41
BCN,LYS,549.0
LYS,BCN,549.0
BCN,OPO,898.66
OPO,BCN,898.66
BCN,GVA,637.45
GVA,BCN,637.45
BCN,AMM,3188.63
AMM,BCN,3188.63
BCN,BEY,3039.2
BEY,BCN,3039.2
BCN,BOM,7037.75
BOM,BCN,7037.75
BCN,RML,8490.07
RML,BCN,8490.07
BCN,DEL,6773.63
DEL,BCN,6773.63
BCN,HWR,6521.7
HWR,BCN,6521.7
BCN,LPQ,9363.36
LPQ,BCN,9363.36
BCN,CCJ,7850.27
CCJ,BCN,7850.27
BCN,GOX,7349.97
GOX,BCN,7349.97
BCN,HYD,7628.32
HYD,BCN,7628.32
BCN,TIR,7972.27
TIR,BCN,7972.27
BCN,PER,14165.83
PER,BCN,14165.83
MAD,OPO,437.65
OPO,MAD,437.65
MAD,PTY,8156.6
PTY,MAD,8156.6
MAD,AMM,3652.59
AMM,MAD,3652.59
MAD,GMP,9973.14
GMP,MAD,9973.14
MAD,IXB,8272.1
IXB,MAD,8272.1
MAD,HKG,10506.22
HKG,MAD,10506.22
MAD,SXR,6742.34
SXR,MAD,6742.34
MAD,BLR,8328.36
BLR,MAD,8328.36
AGP,NCE,1260.4
NCE,AGP,1260.4
AGP,BUD,2283.72
BUD,AGP,2283.72
AGP,GVA,1380.3
GVA,AGP,1380.3
AGP,ZRH,1607.35
ZRH,AGP,1607.35
AGP,MEX,9122.54
MEX,AGP,9122.54
AGP,NRT,11181.51
NRT,AGP,11181.51
AGP,HND,11177.26
HND,AGP,11177.26
AGP,GMP,10361.12
GMP,AGP,10361.12
AGP,BHO,7792.33
BHO,AGP,7792.33
AGP,GAU,8812.42
GAU,AGP,8812.42
AGP,IMF,9088.15
IMF,AGP,9088.15
AGP,HKG,10814.45
HKG,AGP,10814.45
AGP,IXC,7321.77
IXC,AGP,7321.77
AGP,DED,7463.95
DED,AGP,7463.95
AGP,IXZ,9869.46
IXZ,AGP,9869.46
LYS,CDG,411.93
CDG,LYS,411.93
LYS,KWI,4141.87
KWI,LYS,4141.87
LYS,KHI,5922.89
KHI,LYS,5922.89
LYS,LHE,6029.89
LHE,LYS,6029.89
LYS,TPE,9848.97
TPE,LYS,9848.97
LYS,NAG,7121.46
NAG,LYS,7121.46
LYS,ISK,6795.43
ISK,LYS,6795.43
LYS,RML,8286.7
RML,LYS,8286.7
LYS,IXA,7846.1
IXA,LYS,7846.1
LYS,DEL,6436.0
DEL,LYS,6436.0
LYS,SXR,5898.06
SXR,LYS,5898.06
LYS,PKZ,9612.7
PKZ,LYS,9612.7
LYS,VGA,7600.75
VGA,LYS,7600.75
LYS,COK,7754.03
COK,LYS,7754.03
LYS,HYD,7363.09
HYD,LYS,7363.09
LYS,MAA,7823.79
MAA,LYS,7823.79
LYS,BKK,9353.43
BKK,LYS,9353.43
LYS,PER,14027.25
PER,LYS,14027.25
MRS,BUD,1180.62
BUD,MRS,1180.62
MRS,OPO,1166.09
OPO,MRS,1166.09
MRS,LIS,1306.64
LIS,MRS,1306.64
MRS,AUH,4938.1
AUH,MRS,4938.1
MRS,KHI,5913.57
KHI,MRS,5913.57
MRS,DOH,4639.12
DOH,MRS,4639.12
MRS,MNL,10862.42
MNL,MRS,10862.42
MRS,IDR,6758.33
IDR,MRS,6758.33
MRS,SAG,6855.13
SAG,MRS,6855.13
MRS,RML,8250.94
RML,MRS,8250.94
MRS,VTZ,7709.48
VTZ,MRS,7709.48
MRS,JAI,6482.4
JAI,MRS,6482.4
MRS,CNN,7516.65
CNN,MRS,7516.65
MRS,IXE,7386.17
IXE,MRS,7386.17
MRS,SYD,16903.95
SYD,MRS,16903.95
NCE,PRG,893.47
PRG,NCE,893.47
NCE,MEX,9762.89
MEX,NCE,9762.89
NCE,CUN,8726.58
CUN,NCE,8726.58
NCE,MED,3631.12
MED,NCE,3631.12
NCE,AUH,4783.08
AUH,NCE,4783.08
NCE,AMD,6316.6
AMD,NCE,6316.6
NCE,IXB,7317.09
IXB,NCE,7317.09
NCE,CCU,7608.8
CCU,NCE,7608.8
NCE,PAT,7138.34
PAT,NCE,7138.34
NCE,IXR,7314.96
IXR,NCE,7314.96
NCE,LPQ,8878.31
LPQ,NCE,8878.31
NCE,COK,7560.39
COK,NCE,7560.39
NCE,TRZ,7699.37
TRZ,NCE,7699.37
NCE,BKK,9241.26
BKK,NCE,9241.26
CDG,BEY,3186.67
BEY,CDG,3186.67
CDG,LHE,6152.68
LHE,CDG,6152.68
CDG,TPE,9785.71
TPE,CDG,9785.71
CDG,NRT,9709.84
NRT,CDG,9709.84
CDG,HND,9707.56
HND,CDG,9707.56
CDG,ICN,8926.72
ICN,CDG,8926.72
CDG,SAG,7055.13
SAG,CDG,7055.13
CDG,PAT,7365.52
PAT,CDG,7365.52
CDG,DEL,6565.39
DEL,CDG,6565.39
CDG,SIN,10724.37
SIN,CDG,10724.37
CDG,SYD,16944.2
SYD,CDG,16944.2
ORY,PRG,873.34
PRG,ORY,873.34
ORY,AMM,3382.5
AMM,ORY,3382.5
ORY,DXB,5247.48
DXB,ORY,5247.48
ORY,KHI,6133.86
KHI,ORY,6133.86
ORY,DOH,4975.4
DOH,ORY,4975.4
ORY,HND,9741.35
HND,ORY,9741.35
ORY,ICN,8959.39
ICN,ORY,8959.39
ORY,AMD,6676.04
AMD,ORY,6676.04
ORY,SAG,7069.46
SAG,ORY,7069.46
ORY,CCU,7858.11
CCU,ORY,7858.11
ORY,GAU,7805.89
GAU,ORY,7805.89
ORY,IMF,8074.95
IMF,ORY,8074.95
ORY,VTZ,7874.96
VTZ,ORY,7874.96
ORY,HWR,6316.73
HWR,ORY,6316.73
ORY,VGA,7793.95
VGA,ORY,7793.95
ORY,CJB,7967.2
CJB,ORY,7967.2
ORY,CCJ,7878.89
CCJ,ORY,7878.89
ORY,TIR,7936.56
TIR,ORY,7936.56
ATH,BAH,2815.11
BAH,ATH,2815.11
ATH,JED,2321.61
JED,ATH,2321.61
ATH,KWI,2418.11
KWI,ATH,2418.11
ATH,BEY,1135.19
BEY,ATH,1135.19
ATH,LHE,4609.94
LHE,ATH,4609.94
ATH,TPE,8919.51
TPE,ATH,8919.51
ATH,NRT,9533.29
NRT,ATH,9533.29
ATH,GMP,8491.36
GMP,ATH,8491.36
ATH,MNL,9625.25
MNL,ATH,9625.25
ATH,BHO,5286.39
BHO,ATH,5286.39
ATH,SAG,5241.98
SAG,ATH,5241.98
ATH,STV,5012.74
STV,ATH,5012.74
ATH,CCU,6296.51
CCU,ATH,6296.51
ATH,IMF,6649.63
IMF,ATH,6649.63
ATH,PAT,5837.0
PAT,ATH,5837.0
ATH,DEL,4983.74
DEL,ATH,4983.74
ATH,SXR,4539.38
SXR,ATH,4539.38
ATH,HYD,5749.3
HYD,ATH,5749.3
ATH,CNN,5857.67
CNN,ATH,5857.67
ATH,TRV,6217.63
TRV,ATH,6217.63
ATH,BKK,7929.87
BKK,ATH,7929.87
ATH,PER,12277.91
PER,ATH,12277.91
BUD,KBL,4345.36
KBL,BUD,4345.36
BUD,MED,3118.29
MED,BUD,3118.29
BUD,DXB,4009.01
DXB,BUD,4009.01
BUD,ISB,4682.43
ISB,BUD,4682.43
BUD,BOM,5745.68
BOM,BUD,5745.68
BUD,PNQ,5863.04
PNQ,BUD,5863.04
BUD,VNS,6002.11
VNS,BUD,6002.11
BUD,IXC,5172.83
IXC,BUD,5172.83
BUD,HSS,5197.47
HSS,BUD,5197.47
BUD,TRZ,6852.11
TRZ,BUD,6852.11
MXP,PRG,645.67
PRG,MXP,645.67
MXP,GVA,213.51
GVA,MXP,213.51
MXP,CUN,8770.52
CUN,MXP,8770.52
MXP,DOH,4422.76
DOH,MXP,4422.76
MXP,GMP,8887.09
GMP,MXP,8887.09
MXP,BHO,6546.81
BHO,MXP,6546.81
MXP,IMF,7709.91
IMF,MXP,7709.91
MXP,IXC,5991.86
IXC,MXP,5991.86
MXP,DEL,6157.9
DEL,MXP,6157.9
MXP,LPQ,8699.15
LPQ,MXP,8699.15
MXP,PKZ,9345.3
PKZ,MXP,9345.3
MXP,BLR,7334.01
BLR,MXP,7334.01
FCO,JED,3361.97
JED,FCO,3361.97
FCO,DWC,4349.74
DWC,FCO,4349.74
FCO,KHI,5335.04
KHI,FCO,5335.04
FCO,KIX,9739.5
KIX,FCO,9739.5
FCO,ICN,8964.43
ICN,FCO,8964.43
FCO,BOM,6192.71
BOM,FCO,6192.71
FCO,NAG,6568.81
NAG,FCO,6568.81
FCO,RPR,6785.79
RPR,FCO,6785.79
FCO,VNS,6598.43
VNS,FCO,6598.43
FCO,IXR,6939.48
IXR,FCO,6939.48
FCO,IXC,5781.8
IXC,FCO,5781.8
FCO,HWR,5682.75
HWR,FCO,5682.75
FCO,CJB,7110.91
CJB,FCO,7110.91
FCO,COK,7123.18
COK,FCO,7123.18
FCO,SIN,10051.8
SIN,FCO,10051.8
PRG,OPO,2024.37
OPO,PRG,2024.37
PRG,CUN,8984.8
CUN,PRG,8984.8
PRG,BEY,2504.2
BEY,PRG,2504.2
PRG,HND,9094.75
HND,PRG,9094.75
PRG,PUS,8574.09
PUS,PRG,8574.09
PRG,BOM,6169.53
BOM,PRG,6169.53
PRG,VNS,6365.68
VNS,PRG,6365.68
PRG,BBI,6991.27
BBI,PRG,6991.27
PRG,CCU,6985.27
CCU,PRG,6985.27
PRG,PAT,6513.37
PAT,PRG,6513.37
PRG,IXR,6709.83
IXR,PRG,6709.83
PRG,VTZ,7013.6
VTZ,PRG,7013.6
PRG,ATQ,5315.84
ATQ,PRG,5315.84
PRG,LPQ,8178.19
LPQ,PRG,8178.19
PRG,CJB,7142.31
CJB,PRG,7142.31
PRG,CNN,6962.61
CNN,PRG,6962.61
PRG,IXZ,8197.01
IXZ,PRG,8197.01
PRG,TIR,7094.32
TIR,PRG,7094.32
PRG,TRV,7354.28
TRV,PRG,7354.28
VIE,AMM,2448.55
AMM,VIE,2448.55
VIE,DXB,4223.59
